date,report_org_code,org_code,activity,activity_short,state,township,beneficiaries,unique_beneficiaries
01/08/2021,org_2690,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,143,No (beneficiary is also receiving other assistant)
01/08/2021,org_2690,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,5173,No (beneficiary is also receiving other assistant)
01/08/2021,org_2690,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,9230,No (beneficiary is also receiving other assistant)
01/08/2021,org_2690,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,6291,No (beneficiary is also receiving other assistant)
01/08/2021,org_2690,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,2648,No (beneficiary is also receiving other assistant)
01/07/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,5173,No (beneficiary is also receiving other assistant)
01/07/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,9230,No (beneficiary is also receiving other assistant)
01/07/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,6291,No (beneficiary is also receiving other assistant)
01/07/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,2648,No (beneficiary is also receiving other assistant)
01/08/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,5173,No (beneficiary is also receiving other assistant)
01/08/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,9230,No (beneficiary is also receiving other assistant)
01/08/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,6291,No (beneficiary is also receiving other assistant)
01/08/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,2648,No (beneficiary is also receiving other assistant)
01/09/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,5173,No (beneficiary is also receiving other assistant)
01/09/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,9230,No (beneficiary is also receiving other assistant)
01/09/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,6291,No (beneficiary is also receiving other assistant)
01/09/2021,org_2690,org_2825,Provide monthly food baskets,food distribution,Rakhine,Pauktaw,2648,No (beneficiary is also receiving other assistant)
01/09/2021,org_2825,org_1906,Provide technical training,vocational training,Yangon,Shwepyithar,92,Yes
01/09/2021,org_2825,org_1906,Provide technical training,vocational training,Yangon,Shwepyithar,23,Yes
01/09/2021,org_2825,org_1906,Provide technical training,vocational training,Yangon,Shwepyithar,20,Yes
01/09/2021,org_2825,org_1906,Provide technical training,vocational training,Yangon,Shwepyithar,0,Yes
01/09/2021,org_2825,org_7286,Provide technical training,vocational training,Yangon,Shwepyithar,68,Yes
01/09/2021,org_2825,org_7286,Provide technical training,vocational training,Yangon,Shwepyithar,18,Yes
01/09/2021,org_2825,org_7286,Provide technical training,vocational training,Yangon,Shwepyithar,48,Yes
01/09/2021,org_2825,org_7286,Provide technical training,vocational training,Yangon,Shwepyithar,0,Yes
01/06/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,195,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,563,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,604,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,577,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,545,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,601,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,447,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,195,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,563,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,604,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide monthly cash-based transfers,food distribution,Rakhine,Pauktaw,151,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Sittwe,56,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Pauktaw,49,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Pauktaw,68,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Pauktaw,79,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Pauktaw,75,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Pauktaw,55,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Pauktaw,52,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Pauktaw,126,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Sittwe,123,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Sittwe,601,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Sittwe,447,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Pauktaw,195,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Pauktaw,545,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Sittwe,577,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Sittwe,563,No (beneficiary is also receiving other assistant)
01/07/2021,org_2825,org_2825,Provide support for income generation,IGA and small grants,Rakhine,Pauktaw,604,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,434,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,314,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,58,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,277,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,86,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,83,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,110,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,53,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,133,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,47,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,140,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,1229,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,171,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Sittwe,182,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,578,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,2308,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,1218,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,876,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,798,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,919,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,178,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,169,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,386,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,356,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,133,No (beneficiary is also receiving other assistant)
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Mrauk-U,506,No (beneficiary is also receiving other assistant)
01/07/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Maungdaw,482,Yes
01/08/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Maungdaw,1453,Yes
01/09/2021,org_3536,org_3536,Provide monthly cash-based transfers,food distribution,Rakhine,Maungdaw,2842,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Chin,Mindat,1148,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Chin,Mindat,1003,Yes
01/07/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Demoso,472,Yes
01/07/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Loikaw,617,Yes
01/07/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Hpruso,402,Yes
01/07/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Loikaw,631,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Loikaw,136,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Demoso,701,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Demoso,20,No (beneficiary is also receiving other assistant)
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Loikaw,409,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Demoso,79,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Loikaw,459,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Shan (South),Pekon,180,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Shan (South),Pekon,222,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Demoso,68,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Demoso,83,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Hpruso,566,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Demoso,420,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Hpruso,436,Yes
01/08/2021,org_3536,org_3536,Provide monthly food baskets,food distribution,Kayah,Loikaw,4146,Yes
